familia,collection,subcollection,category_type,sku,name,dimensions,price_usd,barcode,precio_cop,foto,foto_en_disco
Complementos,LABIRINTO,LABIRINTO NERO,DECORATO A MANO,020RG00 FA6467010190G00125100,VASE,"H 7,48 in | Wgt: 2,2 lb",715,685077522749,7865000,,
Platos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT110010160G00125200,BREAD PLATE,"D 6,3 in | H 0,79 in | Wgt: 0,36 lb",125,685077254954,1375000,,
Platos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT110010220G00125200,DESSERT PLATE,"D 8,66 in | H 0,96 in | Wgt: 0,76 lb",135,685077254503,1485000,,
Platos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT110010280G00125200,DINNER PLATE,"D 11,02 in | H 1,1 in | Wgt: 1,87 lb",185,685077254558,2035000,,
Platos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT210010245G00125200,SOUP PLATE,"D 9,65 in | H 1,61 in | C 9,26 fl.oz | Wgt: 1,01 lb",185,685077254497,2035000,,
Platos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,140RG00 FPT110010310G00125200,CENTREPIECE PLATE,"D 12,24 in | H 1,93 in | Wgt: 2,24 lb",255,685077522909,2805000,,
Platos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,044RG00 FPT100010310G00125200,CHARGER PLATE,"D 12,2 in | H 1,02 in | Wgt: 2,43 lb",225,685077258839,2475000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FRV000010235G00125200,PICKLE DISH,"H 1,34 in | W 9,37 in | Wgt: 0,65 lb",285,685077255692,3135000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT110010305G00125200,ROUND PLATTER,"D 12,01 in | H 1,57 in | Wgt: 2,16 lb",220,685077255685,2420000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FVS130010340G00125200,PLATTER,"H 1,57 in | W 13,39 in | Wgt: 2,43 lb",420,685077258082,4620000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FVS130010400G00125200,PLATTER,"H 2,01 in | W 16,06 in | Wgt: 3,38 lb",480,685077745261,5280000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FCP000010140G00125200,FRUIT BOWL,"D 5,51 in | H 1,57 in | Wgt: 0,33 lb",125,685077257825,1375000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FIN000010265G00125200,SALAD BOWL,"D 10,43 in | H 3,78 in | Wgt: 2,87 lb",475,685077255739,5225000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FTZ301010800G00125200,ESPRESSO CUP,"D 2,05 in | H 2,13 in | C 2,71 fl.oz | Wgt: 0,14 lb",165,685077255746,1815000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT301010110G00125200,ESPRESSO SAUCER,"D 4,33 in | H 0,98 in | Wgt: 0,18 lb",100,685077255708,1100000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FTZ401010220G00125200,TEA CUP,"D 3,23 in | H 2,28 in | C 7,44 fl.oz | Wgt: 0,26 lb",180,685077255203,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FPT401010135G00125200,TEA SAUCER,"D 5,24 in | H 0,98 in | Wgt: 0,33 lb",120,685077255210,1320000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FTZ701010400G00125200,MUG,"D 3,15 in | H 3,94 in | C 12,34 fl.oz | Wgt: 0,52 lb",180,685077262607,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FTE400010900G00125200,TEAPOT,"D 5,2 in | H 6,06 in | C 30,43 fl.oz | Wgt: 1,31 lb",560,685077748842,6160000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FLT000010135G00125200,MILK JUG,"D 2,56 in | H 3,5 in | C 4,56 fl.oz | Wgt: 0,29 lb",260,685077262515,2860000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FZU000010150G00125200,SUGAR BOWL,"D 3,15 in | H 2,95 in | C 5,07 fl.oz | Wgt: 0,33 lb",390,685077262676,4290000,,
Complementos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,004RG00 FZP030010400G00125200,TUREEN,"D 12,48 in | H 7,95 in | C 135,25 fl.oz | Wgt: 4,52 lb",1435,685077258617,15785000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,020RG00 FG649901G00125200,BOWL,"D 8,46 in | H 4,53 in | C 65,94 fl.oz | Wgt: 1,96 lb",930,685077258136,10230000,,
Complementos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,172RG01 FCP2200113XG00125200,VIDE POCHE SQUARED,"H 1,73 in | W 5,31 in | Wgt: 0,63 lb",180,685077739147,1980000,,
Complementos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,172RG01 FVS1210130XG00125200,VIDE POCHE SQUARED,"H 0,91 in | W 12,17 in | Wgt: 3,09 lb",385,685077739109,4235000,,
Complementos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,017RG02 FX508001G00125200,ROUND BOX,"D 5,2 in | H 2,09 in | Wgt: 0,85 lb",230,685077739185,2530000,,
Complementos,LABIRINTO,LABIRINTO ZAFFIRO,DECORATO A MANO,020RG00 FA6467010190G00125200,VASE,"H 7,48 in | Wgt: 2,2 lb",715,685077522756,7865000,,
Platos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT110010160G00125300,BREAD PLATE,"D 6,3 in | H 0,79 in | Wgt: 0,36 lb",125,685077252936,1375000,,
Platos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT110010220G00125300,DESSERT PLATE,"D 8,66 in | H 0,96 in | Wgt: 0,76 lb",135,685077252943,1485000,,
Platos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT110010280G00125300,DINNER PLATE,"D 11,02 in | H 1,1 in | Wgt: 1,87 lb",185,685077252967,2035000,,
Platos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT210010245G00125300,SOUP PLATE,"D 9,65 in | H 1,61 in | C 9,26 fl.oz | Wgt: 1,01 lb",185,685077252950,2035000,,
Platos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,140RG00 FPT110010310G00125300,CENTREPIECE PLATE,"D 12,24 in | H 1,93 in | Wgt: 2,24 lb",255,685077522916,2805000,,
Platos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,044RG00 FPT100010310G00125300,CHARGER PLATE,"D 12,2 in | H 1,02 in | Wgt: 2,43 lb",225,685077266025,2475000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FRV000010235G00125300,PICKLE DISH,"H 1,34 in | W 9,37 in | Wgt: 0,65 lb",285,685077253032,3135000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT110010305G00125300,ROUND PLATTER,"D 12,01 in | H 1,57 in | Wgt: 2,16 lb",220,685077252974,2420000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FVS130010340G00125300,PLATTER,"H 1,57 in | W 13,39 in | Wgt: 2,43 lb",420,685077252981,4620000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FVS130010400G00125300,PLATTER,"H 2,01 in | W 16,06 in | Wgt: 3,38 lb",480,685077745278,5280000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FCP000010140G00125300,FRUIT BOWL,"D 5,51 in | H 1,57 in | Wgt: 0,33 lb",125,685077253049,1375000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FIN000010265G00125300,SALAD BOWL,"D 10,43 in | H 3,78 in | Wgt: 2,87 lb",475,685077253025,5225000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FTZ301010800G00125300,ESPRESSO CUP,"D 2,05 in | H 2,13 in | C 2,71 fl.oz | Wgt: 0,14 lb",165,685077253063,1815000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT301010110G00125300,ESPRESSO SAUCER,"D 4,33 in | H 0,98 in | Wgt: 0,18 lb",100,685077253070,1100000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FTZ401010220G00125300,TEA CUP,"D 3,23 in | H 2,28 in | C 7,44 fl.oz | Wgt: 0,26 lb",180,685077253094,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FPT401010135G00125300,TEA SAUCER,"D 5,24 in | H 0,98 in | Wgt: 0,33 lb",120,685077253100,1320000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FTZ701010400G00125300,MUG,"D 3,15 in | H 3,94 in | C 12,34 fl.oz | Wgt: 0,52 lb",180,685077257696,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FTE400010900G00125300,TEAPOT,"D 5,2 in | H 6,06 in | C 30,43 fl.oz | Wgt: 1,31 lb",560,685077748859,6160000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FLT000010135G00125300,MILK JUG,"D 2,56 in | H 3,5 in | C 4,56 fl.oz | Wgt: 0,29 lb",260,685077262522,2860000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FZU000010150G00125300,SUGAR BOWL,"D 3,15 in | H 2,95 in | C 5,07 fl.oz | Wgt: 0,33 lb",390,685077262683,4290000,,
Complementos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,004RG00 FZP030010400G00125300,TUREEN,"D 12,48 in | H 7,95 in | C 135,25 fl.oz | Wgt: 4,52 lb",1435,685077252998,15785000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,020RG00 FG649901G00125300,BOWL,"D 8,46 in | H 4,53 in | C 65,94 fl.oz | Wgt: 1,96 lb",930,685077257689,10230000,,
Complementos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,172RG01 FCP2200113XG00125300,VIDE POCHE SQUARED,"H 1,73 in | W 5,31 in | Wgt: 0,63 lb",180,685077739154,1980000,,
Complementos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,172RG01 FVS1210130XG00125300,VIDE POCHE SQUARED,"H 0,91 in | W 12,17 in | Wgt: 3,09 lb",385,685077739116,4235000,,
Complementos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,017RG02 FX508001G00125300,ROUND BOX,"D 5,2 in | H 2,09 in | Wgt: 0,85 lb",230,685077739192,2530000,,
Complementos,LABIRINTO,LABIRINTO SCARLATTO,DECORATO A MANO,020RG00 FA6467010190G00125300,VASE,"H 7,48 in | Wgt: 2,2 lb",715,685077522763,7865000,,
Platos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT110010160G00125400,BREAD PLATE,"D 6,3 in | H 0,79 in | Wgt: 0,36 lb",125,685077253216,1375000,,
Platos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT110010220G00125400,DESSERT PLATE,"D 8,66 in | H 0,96 in | Wgt: 0,76 lb",135,685077253223,1485000,,
Platos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT110010280G00125400,DINNER PLATE,"D 11,02 in | H 1,1 in | Wgt: 1,87 lb",185,685077253247,2035000,,
Platos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT210010245G00125400,SOUP PLATE,"D 9,65 in | H 1,61 in | C 9,26 fl.oz | Wgt: 1,01 lb",185,685077253230,2035000,,
Platos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,140RG00 FPT110010310G00125400,CENTREPIECE PLATE,"D 12,24 in | H 1,93 in | Wgt: 2,24 lb",255,685077522923,2805000,,
Platos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,044RG00 FPT100010310G00125400,CHARGER PLATE,"D 12,2 in | H 1,02 in | Wgt: 2,43 lb",225,685077258785,2475000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FRV000010235G00125400,PICKLE DISH,"H 1,34 in | W 9,37 in | Wgt: 0,65 lb",285,685077253315,3135000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT110010305G00125400,ROUND PLATTER,"D 12,01 in | H 1,57 in | Wgt: 2,16 lb",220,685077253254,2420000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FVS130010340G00125400,PLATTER,"H 1,57 in | W 13,39 in | Wgt: 2,43 lb",420,685077253261,4620000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FVS130010400G00125400,PLATTER,"H 2,01 in | W 16,06 in | Wgt: 3,38 lb",480,685077745285,5280000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FCP000010140G00125400,FRUIT BOWL,"D 5,51 in | H 1,57 in | Wgt: 0,33 lb",125,685077253322,1375000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FIN000010265G00125400,SALAD BOWL,"D 10,43 in | H 3,78 in | Wgt: 2,87 lb",475,685077253308,5225000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FTZ301010800G00125400,ESPRESSO CUP,"D 2,05 in | H 2,13 in | C 2,71 fl.oz | Wgt: 0,14 lb",165,685077253346,1815000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT301010110G00125400,ESPRESSO SAUCER,"D 4,33 in | H 0,98 in | Wgt: 0,18 lb",100,685077253353,1100000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FTZ401010220G00125400,TEA CUP,"D 3,23 in | H 2,28 in | C 7,44 fl.oz | Wgt: 0,26 lb",180,685077253377,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FPT401010135G00125400,TEA SAUCER,"D 5,24 in | H 0,98 in | Wgt: 0,33 lb",120,685077253384,1320000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FTZ701010400G00125400,MUG,"D 3,15 in | H 3,94 in | C 12,34 fl.oz | Wgt: 0,52 lb",180,685077257719,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FTE400010900G00125400,TEAPOT,"D 5,2 in | H 6,06 in | C 30,43 fl.oz | Wgt: 1,31 lb",560,685077748866,6160000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FLT000010135G00125400,MILK JUG,"D 2,56 in | H 3,5 in | C 4,56 fl.oz | Wgt: 0,29 lb",260,685077262539,2860000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FZU000010150G00125400,SUGAR BOWL,"D 3,15 in | H 2,95 in | C 5,07 fl.oz | Wgt: 0,33 lb",390,685077262690,4290000,,
Complementos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,004RG00 FZP030010400G00125400,TUREEN,"D 12,48 in | H 7,95 in | C 135,25 fl.oz | Wgt: 4,52 lb",1435,685077253278,15785000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,020RG00 FG649901G00125400,BOWL,"D 8,46 in | H 4,53 in | C 65,94 fl.oz | Wgt: 1,96 lb",930,685077258143,10230000,,
Complementos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,172RG01 FCP2200113XG00125400,VIDE POCHE SQUARED,"H 1,73 in | W 5,31 in | Wgt: 0,63 lb",180,685077739161,1980000,,
Complementos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,172RG01 FVS1210130XG00125400,VIDE POCHE SQUARED,"H 0,91 in | W 12,17 in | Wgt: 3,09 lb",385,685077739123,4235000,,
Complementos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,017RG02 FX508001G00125400,ROUND BOX,"D 5,2 in | H 2,09 in | Wgt: 0,85 lb",230,685077739208,2530000,,
Complementos,LABIRINTO,LABIRINTO SMERALDO,DECORATO A MANO,020RG00 FA6467010190G00125400,VASE,"H 7,48 in | Wgt: 2,2 lb",715,685077522770,7865000,,
Platos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FPT110010160G00135300,BREAD PLATE,"D 6,3 in | H 0,79 in | Wgt: 0,4 lb",135,197091069174,1485000,,
Platos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FPT110010220G00135300,DESSERT PLATE,"D 8,66 in | H 0,96 in | Wgt: 0,76 lb",150,197091069136,1650000,,
Platos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FPT110010280G00135300,DINNER PLATE,"D 11,02 in | H 1,1 in | Wgt: 1,87 lb",200,197091069099,2200000,,
Platos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FPT210010245G00135300,SOUP PLATE,"D 9,65 in | H 1,61 in | C 9,26 fl.oz | Wgt: 1,09 lb",200,197091069266,2200000,,
Platos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,140RG00 FPT110LX0310G00135300,CENTREPIECE PLATE,"D 12,24 in | H 1,93 in | Wgt: 2,24 lb",275,197091069594,3025000,,
Platos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,044RG00 FPT100010310G00135300,CHARGER PLATE,"D 12,2 in | H 1,02 in | Wgt: 2,43 lb",240,197091069303,2640000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FVS130010340G00135300,PLATTER,"H 1,57 in | W 13,39 in | Wgt: 2,04 lb",450,197091069358,4950000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FCP000010140G00135300,FRUIT BOWL,"D 5,51 in | H 1,57 in | Wgt: 0,33 lb",135,197091069396,1485000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FTZ301010080G00135300,ESPRESSO CUP,"D 2,05 in | H 2,13 in | C 2,71 fl.oz | Wgt: 0,14 lb",180,197091069433,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FPT301010110G00135300,ESPRESSO SAUCER,"D 4,33 in | H 0,98 in | Wgt: 0,18 lb",105,197091069471,1155000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FTZ401010220G00135300,TEA CUP,"D 3,23 in | H 2,28 in | C 7,44 fl.oz | Wgt: 0,26 lb",190,197091069556,2090000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FPT401010135G00135300,TEA SAUCER,"D 5,24 in | H 0,98 in | Wgt: 0,33 lb",125,197091069518,1375000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,004RG00 FTZ701LX0400G00135300,MUG,"D 3,15 in | H 3,94 in | C 12,34 fl.oz | Wgt: 0,52 lb",205,197091068894,2255000,,
Complementos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,172RG01 FVS121LX30XG00135300,VIDE POCHE SQUARED,"H 0,91 in | W 12,17 in | Wgt: 3,09 lb",430,197091068931,4730000,,
Complementos,LABIRINTO,LABIRINTO EBANO,DECORATO A MANO,017RG02 FX5080LXG00135300,ROUND BOX,"D 5,2 in | H 2,09 in | Wgt: 0,85 lb",250,197091068979,2750000,,
Platos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FPT110010160G00135400,BREAD PLATE,"D 6,3 in | H 0,79 in | Wgt: 0,4 lb",135,197091069181,1485000,,
Platos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FPT110010220G00135400,DESSERT PLATE,"D 8,66 in | H 0,96 in | Wgt: 0,76 lb",150,197091069143,1650000,,
Platos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FPT110010280G00135400,DINNER PLATE,"D 11,02 in | H 1,1 in | Wgt: 1,87 lb",200,197091069105,2200000,,
Platos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FPT210010245G00135400,SOUP PLATE,"D 9,65 in | H 1,61 in | C 9,26 fl.oz | Wgt: 1,09 lb",200,197091069273,2200000,,
Platos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,140RG00 FPT110LX0310G00135400,CENTREPIECE PLATE,"D 12,24 in | H 1,93 in | Wgt: 2,24 lb",275,197091069600,3025000,,
Platos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,044RG00 FPT100010310G00135400,CHARGER PLATE,"D 12,2 in | H 1,02 in | Wgt: 2,43 lb",240,197091069310,2640000,,
Bandejas y platos ovalos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FVS130010340G00135400,PLATTER,"H 1,57 in | W 13,39 in | Wgt: 2,04 lb",450,197091069365,4950000,,
"Bowls, ensaldera y fruteras",LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FCP000010140G00135400,FRUIT BOWL,"D 5,51 in | H 1,57 in | Wgt: 0,33 lb",135,197091069402,1485000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FTZ301010080G00135400,ESPRESSO CUP,"D 2,05 in | H 2,13 in | C 2,71 fl.oz | Wgt: 0,14 lb",180,197091069440,1980000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FPT301010110G00135400,ESPRESSO SAUCER,"D 4,33 in | H 0,98 in | Wgt: 0,18 lb",105,197091069488,1155000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FTZ401010220G00135400,TEA CUP,"D 3,23 in | H 2,28 in | C 7,44 fl.oz | Wgt: 0,26 lb",190,197091069563,2090000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FPT401010135G00135400,TEA SAUCER,"D 5,24 in | H 0,98 in | Wgt: 0,33 lb",125,197091069525,1375000,,
Té y café y contenedor para azúcar,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,004RG00 FTZ701LX0400G00135400,MUG,"D 3,15 in | H 3,94 in | C 12,34 fl.oz | Wgt: 0,52 lb",205,197091068900,2255000,,
Complementos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,172RG01 FVS121LX30XG00135400,VIDE POCHE SQUARED,"H 0,91 in | W 12,17 in | Wgt: 3,09 lb",430,197091068948,4730000,,
Complementos,LABIRINTO,LABIRINTO CACHEMIRE,DECORATO A MANO,017RG02 FX5080LXG00135400,ROUND BOX,"D 5,2 in | H 2,09 in | Wgt: 0,85 lb",250,197091068986,2750000,,
Platos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FPT110010170G00124500,BREAD PLATE,"D 6,69 in | H 0,98 in | Wgt: 0,55 lb",130,685077245624,1430000,003RG00_FPT110010170G00124500_bxsjhm.png,NO
Platos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FPT110010210G00124500,DESSERT PLATE,"D 8,27 in | H 1,1 in | Wgt: 0,84 lb",160,685077245723,1760000,003RG00_FPT110010210G00124500_bgeorw.png,NO
Platos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FPT110010265G00124500,DINNER PLATE,"D 10,43 in | H 1,34 in | Wgt: 1,32 lb",180,685077245525,1980000,003RG00_FPT110010265G00124500_johwij.png,NO
Platos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FPT210010240G00124500,SOUP PLATE,"D 9,45 in | H 1,73 in | C 10,08 fl.oz | Wgt: 1,06 lb",180,685077245822,1980000,003RG00_FPT210010240G00124500_hstglc (1).png,NO
Platos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FPT110010310G00124500,CHARGER PLATE,"D 12,2 in | H 0,98 in | Wgt: 2,2 lb",260,685077309197,2860000,003RG00_FPT110010310G00124500_lf4ysu.png,NO
Bandejas y platos ovalos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FRV000010220G00124500,PICKLE DISH,"H 1,38 in | W 8,86 in | Wgt: 0,75 lb",260,685077246799,2860000,003RG00_FRV000010220G00124500_hx9uwm.png,NO
Bandejas y platos ovalos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FVS130010340G00124500,PLATTER,"H 1,77 in | W 13,39 in | Wgt: 2,28 lb",445,685077246102,4895000,003RG00_FVS130010340G00124500_comfa1.png,NO
Bandejas y platos ovalos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FVS210010310G00124500,ROUND PLATTER,"D 12,2 in | H 1,77 in | Wgt: 2,65 lb",405,685077245969,4455000,003RG00_FVS210010310G00124500_lkhbbe.png,NO
Bandejas y platos ovalos,ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FVS130010385G00124500,PLATTER,"H 1,69 in | W 15,16 in | Wgt: 3,75 lb",505,685077739758,5555000,003RG00_FVS130010385G00124500_tydcqd.png,NO
"Bowls, ensaldera y fruteras",ORIENTE ITALIANO,ORIENTE ITALIANO AZALEA,DECORATO A MANO,003RG00 FCP000010150G00124500,FRUIT BOWL,"D 5,75 in | H 1,54 in | Wgt: 0,42 lb",145,685077246935,1595000,003RG00_FCP000010150G00124500_dsl0zs.png,NO
